Canonical_SMILES,Device_tier,Train/Valid/Test,CN,predicted,glob_vector,total_atoms,atom_shap_total,atomwise_shap
COCOCOCOCOC,1,Test,84.0,79.928215,4.089703 21.839165 -11.703592 -5.065317 4.097463 3.304042 -25.917089 -1.759597 14.389491 -0.250768 6.318809 10.203702 6.863468 -1.536085 -1.094144 15.044896 12.276325 7.802073 10.593185 -5.717207 15.911241 4.900772 2.877680 10.948643 -2.003073 -4.654620 2.496617 3.295257 8.347521 -17.593779 3.392632 -0.585548 -6.186037 -12.753779 -8.492299 5.435100 6.357512 3.397964 2.704574 -10.984081 12.053653 9.272703 -9.533186 4.441951 12.490952 -1.065812 6.277251 -11.356166 -0.643417 -22.570839 5.853179 8.408152 -14.765598 -11.137706 7.329719 -5.679230 -2.508965 -11.486657 15.294920 -4.969716 -0.622598 -4.983045 11.807381 1.961117,11,79.92821500000001,"[4.50318162 8.94762091 8.24364503 6.86459227 7.88823992 7.03365549
 7.88823992 6.86459227 8.24364503 8.94762091 4.50318162]"
CCCCCCCC(=O)OCC,1,Train,42.06,41.965744,1.682150 10.854990 -6.497653 -3.748828 2.386119 0.618437 -13.031633 -2.235239 7.254559 -0.474981 1.812191 4.033139 2.796992 -1.738740 0.052466 6.735334 5.894728 4.141423 5.270318 -3.423997 8.148796 2.958168 2.000028 4.050552 -0.601779 -3.559077 0.755237 1.483210 4.132828 -9.308864 1.936248 -1.202357 -3.128441 -5.262290 -3.071921 1.323646 3.317003 2.440481 0.415094 -6.771759 5.974720 3.997526 -2.798562 1.380153 5.578758 -0.957226 3.892059 -5.718432 -0.515481 -11.638289 2.073076 5.497969 -8.201148 -5.761061 4.579466 -3.358412 -0.870883 -5.598640 8.203424 -4.394797 -0.022763 -2.270012 5.879034 2.685364,12,41.965744,"[ 1.8909854   2.81139687  1.25191055  1.32030721  0.6688118  -0.1909145
  3.15475149  5.52471668  3.30856631  6.35801686 10.77111517  5.09608016]"
CCCCCCCCCC(=O)O,1,Train,47.6,46.51547,2.468857 12.204035 -7.006105 -4.684631 2.674690 0.780422 -14.366720 -2.368641 8.616510 -0.629889 2.339365 4.302258 2.864907 -2.002856 -0.825681 8.449696 6.677134 4.499343 6.109214 -4.036518 8.911457 2.352675 1.930511 4.659077 -0.945773 -3.986301 0.659982 1.691687 4.224287 -10.604450 1.991220 -0.953231 -3.991405 -6.502366 -3.768785 1.650775 4.293705 2.355899 0.291489 -7.559433 6.488195 4.458092 -4.164948 2.118241 6.449422 -0.774487 3.815869 -7.027532 -0.197568 -13.058590 2.608944 5.495813 -8.233303 -6.903169 4.865639 -4.131238 -0.993777 -5.827120 9.167253 -4.228768 -0.504438 -2.663892 6.334676 2.251051,12,46.51547,"[1.43839366 3.16483872 4.80697547 5.49327449 5.58515568 5.58410848
 5.29942975 4.10574245 2.79761672 5.90711761 1.33582561 0.99699137]"
CCCCCCC1=CC=CC=C1,1,Train,33.3,32.066666,1.697693 7.919909 -5.155611 -3.143314 1.530794 0.839366 -9.518497 -1.537091 5.305065 -0.304474 1.645222 2.754492 1.889371 -1.316155 -0.465496 5.751172 4.569757 2.957991 4.110301 -2.742677 6.452842 1.121919 1.436113 3.375027 -0.859628 -2.983475 0.255738 1.087147 2.454118 -7.207801 1.200457 -0.622298 -3.285933 -4.137347 -2.456430 1.064119 2.482441 1.805344 0.662658 -5.293111 4.695528 3.153790 -2.934560 1.153295 4.094185 -0.370886 2.472753 -5.122315 -0.093030 -8.991840 2.209421 3.813800 -5.898064 -4.738008 3.117482 -2.697750 -0.685907 -4.003630 6.322614 -3.050769 -0.322917 -2.070738 4.184009 1.117006,12,32.066666,"[1.47920748 2.99023665 3.5624556  3.77511633 3.62963346 2.94680724
 2.50824722 2.10821864 2.09118115 2.77616244 2.09118115 2.10821864]"
CCCCC1CCCCC(=O)O1,1,Train,40.5,40.148716,1.902258 10.929131 -5.979642 -2.992331 2.233547 1.301108 -12.744181 -0.920030 7.258482 -0.281342 2.276515 4.088919 3.307975 -1.162344 -0.562927 6.881803 5.958499 4.018690 5.845444 -3.313559 7.805373 2.989573 1.873099 4.842452 -0.763541 -3.080019 0.911361 1.125979 3.690717 -9.309858 1.840777 -0.638270 -2.973756 -5.781439 -3.767946 1.573363 3.360612 1.950038 0.775376 -5.633094 5.972380 4.042192 -3.618188 1.658289 5.540838 -0.550396 3.486226 -5.451031 -0.693069 -11.674397 2.273200 5.095102 -7.533909 -5.702656 4.213854 -3.054950 -0.973874 -5.813568 7.688357 -3.241313 -0.050898 -2.170469 5.812205 2.042871,12,40.14871599999999,"[2.10496367 2.68503415 5.85171441 5.12629356 4.99412951 3.68873215
 3.26742951 2.86827449 2.50566821 3.24648621 1.33053486 2.47945528]"
COC1=C(C=CC(=C1)CC=C)O,1,Train,20.85,21.058338,1.029960 7.066304 -2.309602 -1.405608 1.146489 0.433087 -6.960221 -0.376485 4.450505 0.197686 2.322261 3.324707 1.962015 -0.569222 -0.985055 4.067572 3.294623 1.987127 3.684051 -1.733208 4.109051 1.249139 -0.537216 2.405895 -0.209036 -1.633301 0.603361 1.280091 1.810864 -4.397884 0.571201 -0.272972 -0.924700 -3.396077 -2.843944 1.446533 2.208984 0.862980 1.497674 -2.868013 3.120853 2.738518 -2.674779 1.441455 3.587363 -0.052259 1.479085 -2.654932 0.081283 -6.711612 0.796991 1.779195 -3.519807 -2.879804 2.093895 -1.997667 0.554092 -2.895484 3.463037 -1.416980 0.005026 -0.878189 2.742572 0.655795,12,21.058338,"[0.8925265  1.70567658 2.94072956 3.12283774 1.91975851 1.72595208
 2.30780788 1.86090994 1.35613105 1.25562878 0.8253569  1.1450225 ]"
CCCCCCCCCCCO,1,Train,53.0,54.938286,3.303155 13.602315 -8.560396 -4.940880 2.924427 1.137063 -16.110579 -3.288346 9.440579 -0.140045 2.283566 4.944505 3.848162 -2.600609 -0.908775 9.134644 7.629424 5.592538 6.658019 -4.393066 10.652496 1.929694 2.530411 4.958511 -1.581990 -5.165507 0.404480 1.265336 4.945123 -12.513061 2.991908 -1.140150 -5.781164 -7.319003 -3.838097 1.115337 3.776186 2.679461 0.984146 -8.758910 7.793156 4.657301 -4.319160 2.922917 6.991934 -0.610515 5.025394 -8.837587 -0.859918 -15.210369 3.521175 7.461740 -9.881258 -7.920986 6.240387 -4.324598 -1.148101 -7.445883 10.450874 -5.531471 -0.363697 -3.134807 8.017263 3.001003,12,54.93828599999999,"[ 3.45329458 13.76558647  4.19236486  5.61458162  5.44399093  5.84599082
  5.84599082  4.90136574  8.80365812  1.19036053 -4.32015306  0.20125457]"
CC(CC(C)(C)C)CC(C)(C)C,1,Train,16.3,16.061466,0.328811 3.905380 -3.038128 -1.838510 0.970079 -0.101268 -4.966981 -1.469313 2.618202 -0.135059 0.748207 1.979157 0.989960 -0.649690 -0.896098 3.084115 2.007096 1.348831 1.674721 -1.158210 3.297724 0.409064 -0.003231 1.599250 -0.194501 -0.976350 -0.355973 0.627926 1.434091 -3.775002 0.321440 0.100045 -1.783253 -2.472439 -0.638420 0.918004 1.030015 0.760008 0.775891 -2.798047 1.718308 1.839812 -2.270500 0.724913 2.368615 -0.053856 0.984346 -2.402985 -0.219357 -4.322814 1.003595 1.591563 -3.033035 -2.327333 1.661456 -1.228202 -0.681297 -2.400977 3.267516 -1.213969 -0.734383 -1.223501 1.977074 1.300583,12,16.061466,"[0.41812584 0.5630227  0.68026696 4.30808952 0.85060068 0.85060068
 0.85060068 0.68026688 4.30809031 0.85060058 0.85060058 0.85060058]"
CCOC(=O)CCC(=O)OCC,1,Train,21.0,19.977913,0.927283 8.005337 -3.540743 0.781608 0.953433 1.433592 -6.861593 -3.166611 3.609648 0.793384 4.004081 4.434641 3.804439 -0.084840 -1.294329 4.003734 3.806056 2.632557 1.264235 -1.903742 6.246912 -0.020471 0.151211 0.943932 0.207514 -0.049892 0.420638 1.948217 2.906204 -5.743278 -0.618568 -0.252942 -2.327898 -3.527376 -1.927430 2.905473 2.422629 -0.197392 2.186061 -2.565365 3.013329 1.440079 -1.455159 0.895075 4.177715 -0.451987 0.884686 0.089564 -0.617070 -4.128767 0.619766 0.579937 -2.186192 -1.019247 3.595239 -2.863322 0.313240 -3.860785 3.539676 -2.386249 -1.927163 -1.257601 2.798197 -1.131224,12,19.977913,"[2.54861401 2.33792196 1.44375028 1.84567524 0.59975012 1.21324429
 1.21324392 1.84567622 0.59975016 1.44375044 2.33792224 2.5486141 ]"
C1CCC(CC1)C2CCCCC2,1,Train,53.0,51.81632,3.548115 13.663646 -7.778511 -4.461646 3.037105 1.927774 -15.954190 -2.233607 9.665196 -0.410963 3.394596 4.527136 3.776351 -1.789205 -1.498355 9.235394 7.609687 5.341422 6.582485 -4.443419 10.136810 2.599172 2.608529 6.015193 -1.605690 -3.984325 0.675301 1.139531 4.076971 -12.472851 2.343671 -0.931629 -4.820470 -7.417690 -4.912925 2.128280 4.424358 2.085783 1.013424 -7.564172 7.607548 4.964057 -4.832858 2.850771 7.241765 -0.726978 3.707717 -8.194994 -0.453018 -14.614799 3.552311 6.327067 -9.321839 -7.068233 5.262267 -4.276806 -1.141625 -7.438348 9.946519 -4.417791 -0.096183 -2.995753 7.079014 1.845215,12,51.81632,"[3.73300007 3.81787604 4.17602426 6.18736019 4.17602426 3.81787604
 6.18735832 4.17602416 3.81787627 3.73299995 3.81787627 4.17602416]"
CCCCCOC(=O)CCCC,1,Train,27.84333333,27.820484,0.928926 7.102996 -4.658716 -2.055960 1.483938 0.359729 -8.344181 -1.763770 4.737857 -0.191602 0.756357 2.715856 2.012757 -1.206221 0.413993 3.720941 3.645552 2.909841 2.863900 -2.148036 5.806139 2.110408 1.392085 2.144755 -0.364243 -2.593107 0.286289 0.862201 2.943567 -5.968710 1.393074 -0.572866 -2.180134 -3.226276 -1.248176 0.533588 1.828711 1.641339 0.546773 -4.796727 3.884513 2.307616 -1.402017 0.734391 3.582257 -0.451122 2.837316 -3.578841 -0.577117 -7.538967 1.611429 4.226685 -5.451911 -3.559918 3.284524 -2.198757 -0.486295 -4.040794 5.484751 -3.410676 -0.484368 -1.383543 4.014416 2.102545,12,27.820484,"[ 2.51632849  4.10067773  5.95541157  4.50195966  1.71221608 -1.27550094
 -0.11609981 -0.49768117  1.00503321  3.31248536  4.02329098  2.58236284]"
CCCCCC(=O)CCCCC,1,Train,49.18,49.30083,2.448885 12.289063 -7.525693 -4.243719 2.936688 1.030280 -14.631380 -3.270168 8.604524 -0.503059 1.992898 4.427524 2.691450 -2.165361 -0.575934 8.145438 6.840084 4.860410 5.808912 -4.344642 9.605455 2.500762 2.726418 4.927301 -1.247240 -4.420433 0.805661 1.460619 4.479971 -11.242081 2.299957 -1.052519 -4.259696 -6.565094 -3.489569 0.822328 4.161018 2.623490 0.274975 -7.588371 6.824616 4.449779 -3.545951 1.810962 6.107953 -0.772768 4.606854 -7.516521 -0.504059 -13.949076 2.589483 6.646407 -9.366220 -7.296590 5.326741 -4.245375 -1.075097 -6.354995 9.897562 -5.229803 -0.368656 -2.875215 6.940401 2.923949,12,49.300830000000005,"[ 3.20114482  0.31579832  3.84177963 -0.25786337 14.34798742  3.00346288
  3.39967348 14.34798742 -0.25786337  3.84177963  0.31579832  3.20114482]"
CCCCCC1OC(C)C(C)O1,1,Train,48.1,49.486904,2.290658 12.861685 -7.587081 -4.530796 2.831012 0.953674 -15.612332 -2.072846 8.465598 -0.570000 2.895614 5.130126 3.412066 -1.833630 -0.493157 9.062476 7.130407 4.757122 6.146909 -3.944079 9.914149 3.146324 2.199071 5.640132 -1.006389 -3.667915 1.170691 2.274662 4.639761 -11.254842 2.064537 -1.004057 -4.206094 -6.869566 -3.675107 2.102286 4.440145 2.529602 0.376749 -7.529510 7.005091 4.788918 -4.623841 1.795550 6.832977 -1.057831 4.342472 -6.888716 -0.307245 -13.741292 3.069592 5.502323 -9.086984 -7.253147 5.075141 -3.844247 -1.528852 -6.304923 10.031836 -4.525894 -0.433385 -3.005743 6.989913 2.127517,12,49.486904,"[2.32647169 3.79188482 5.13377373 4.80049495 3.32541727 3.47820663
 2.74338281 8.35379122 2.21815338 8.35379134 2.2181537  2.74338246]"
CCC(CC)C1OC(C)C(C)O1,1,Train,44.8,45.733166,2.357298 12.225284 -7.104501 -4.011048 2.570935 1.104388 -14.837626 -1.717973 7.867071 -0.333193 3.227673 5.012279 3.732478 -1.270891 -1.058222 8.810463 6.633695 4.280241 5.605345 -3.317157 9.262123 3.106984 1.633474 5.795509 -1.075158 -3.069759 1.044740 2.274338 4.192406 -10.433502 1.767425 -0.763282 -4.053201 -6.812556 -3.724646 2.515801 4.230470 2.168802 0.820282 -6.614281 6.421703 4.606174 -5.202656 1.990455 6.764166 -0.795960 3.786730 -6.408666 0.014428 -12.721278 3.319649 4.254081 -8.478077 -6.353885 4.573419 -3.186163 -1.614572 -6.105131 9.233774 -3.564723 -0.385600 -2.968542 6.403601 1.432775,12,45.73316599999998,"[ 1.32886587  2.96375131 10.4086125   2.96375131  1.32886587  4.31384833
  3.17307736  6.77326786  1.26638967  6.77326846  1.26638984  3.17307761]"
CC1=CC(=C(C(=C1)OC)O)OC,1,Train,25.0,25.454018,1.424503 8.489812 -2.910278 -1.172068 1.099735 0.961027 -8.757784 -1.227379 5.380817 0.658708 3.193454 4.506455 2.520071 -0.622220 -1.965709 5.045772 3.686264 2.758895 4.065069 -2.469262 4.910647 1.589183 -1.122427 3.507589 0.066368 -1.327508 1.012671 2.100962 2.646151 -5.369869 0.103059 -0.275551 -1.838414 -4.081210 -3.369176 2.478708 2.773889 0.825317 2.037595 -3.336343 3.848959 3.705854 -3.790422 1.817506 4.327768 0.103874 1.507584 -2.934580 0.017539 -7.784441 0.995292 2.210247 -4.576896 -3.033382 2.340017 -2.432549 0.651789 -3.642539 3.967639 -1.274220 -0.402963 -1.075693 3.236874 0.563561,12,25.454018000000005,"[1.30912177 2.85896502 1.83143233 3.42809668 0.5786867  3.42809468
 1.83143167 2.61606184 1.44405033 2.06796307 2.61606351 1.4440504 ]"
CCCCCCCCCCCC,1,Train,72.9,76.343544,4.544134 19.082727 -11.433325 -6.723755 4.140862 2.031881 -23.117050 -4.152656 13.144292 -0.618433 3.682587 6.590882 4.908970 -3.329481 -1.434948 13.140663 11.217735 7.668051 9.787900 -6.572661 14.761500 3.087342 3.816018 7.825648 -2.343836 -6.838289 1.167326 1.568052 6.036896 -17.970427 3.578735 -1.818975 -7.394331 -10.377350 -6.401708 1.986316 5.957265 3.769766 1.210577 -11.595255 11.046430 6.937771 -6.402364 3.665462 9.727623 -1.011713 6.529918 -12.378370 -0.862990 -21.524565 4.591575 10.092838 -14.102142 -10.998072 7.781912 -6.299396 -1.797788 -10.495464 14.552378 -7.511270 -0.328048 -4.162035 10.890230 3.765630,12,76.34354400000001,"[1.93397194 4.23228932 6.57281564 8.31775264 8.56082203 8.55412043
 8.55412043 8.56082203 8.31775264 6.57281564 4.23228932 1.93397194]"
CCCCCCOC(=O)CCC,1,Train,26.78,26.818514,0.827911 6.714252 -4.517308 -2.070095 1.324229 0.169497 -7.946795 -1.792575 4.494782 -0.081274 0.572104 2.616643 1.898792 -1.241786 0.578612 3.599690 3.628418 2.954304 2.703156 -2.035502 5.632115 1.851084 1.395996 1.856955 -0.306939 -2.612648 0.292501 0.891575 2.835456 -5.780226 1.466853 -0.666261 -2.209979 -2.828446 -0.921840 0.440792 1.666824 1.631665 0.528157 -4.737282 3.710786 2.040895 -1.243923 0.596792 3.364078 -0.666055 2.800054 -3.417828 -0.594101 -7.106011 1.503116 4.137320 -5.270083 -3.362226 3.207433 -1.962088 -0.430927 -3.848021 5.316201 -3.603510 -0.468770 -1.331410 3.876248 2.066902,12,26.818514000000004,"[2.58702656 3.4345211  5.08238081 5.5915688  3.67793157 1.34664801
 0.02444972 1.00901696 0.21758608 0.17254694 1.78615102 1.88868643]"
CCCC(CC)C(CC)CCC,1,Train,20.065,21.38286,1.241580 5.236400 -3.339693 -1.681502 0.977009 0.327370 -6.377624 -1.561104 4.369338 -0.316584 0.970934 2.298534 1.159919 -1.232687 -0.714317 3.728888 3.149630 1.890285 2.608681 -1.631430 4.012747 0.602981 0.962686 2.138959 -0.622222 -2.003074 0.074546 0.556119 2.167826 -4.799472 1.035586 -0.125857 -1.812495 -3.687711 -1.733910 0.666629 1.879833 1.197257 0.425057 -3.635979 2.758707 1.882764 -2.393113 0.977145 2.799058 -0.562381 1.641194 -3.671824 -0.159571 -6.239436 0.889773 2.181412 -3.941754 -3.128382 2.225646 -1.711961 -0.479511 -2.840400 4.216993 -1.983251 -0.355688 -1.481867 2.859291 1.078090,12,21.38286,"[1.47645994 4.096552   1.32785371 0.95231595 1.10370601 1.73454185
 0.95231641 1.10370616 1.73454152 1.32785409 4.09655241 1.47645995]"
CCCCCCCOC(=O)CC,1,Train,34.42,34.05341,1.172963 8.612447 -5.569930 -3.093239 1.815310 0.236367 -10.214617 -2.229340 5.623185 -0.250719 0.829284 2.951542 2.017125 -1.417372 0.467602 4.914605 4.736077 3.525819 3.876433 -2.800631 6.933392 2.377894 1.812390 2.495469 -0.396161 -3.237642 0.513959 1.026292 3.269907 -7.472100 1.862041 -1.068676 -2.920785 -3.612013 -1.884233 0.686730 2.352048 2.126064 0.389501 -5.811346 4.811687 2.826448 -1.733913 0.846723 4.200121 -0.748184 3.532214 -4.565710 -0.659562 -9.242389 1.634115 4.924794 -6.749111 -4.480633 3.979236 -2.642284 -0.597056 -4.639945 6.612836 -4.241758 -0.184353 -1.759593 4.818800 2.400872,12,34.05341000000001,"[ 2.14691076  4.79687585  7.30356873  8.26548069  8.0671325   6.21810485
  1.48577854 -1.72374467 -1.41709499 -1.30588912 -0.74143638  0.95772324]"
CCCCCCCC(CC)CC,1,Train,48.065,48.711967,2.550980 12.189037 -7.472723 -4.208061 2.395717 1.032701 -14.791930 -2.714404 8.653185 -0.373449 2.143127 4.406758 2.916929 -2.246449 -0.922540 8.476524 7.354791 4.540220 6.134349 -4.048245 9.413715 1.877286 2.551736 4.997524 -1.356531 -4.297581 0.623324 1.251571 4.069831 -11.157791 2.376341 -0.833009 -4.545444 -7.068845 -4.125712 1.509210 3.916639 2.670219 1.014360 -8.023709 6.983906 4.534679 -4.670250 2.186841 6.309389 -1.041729 4.012238 -7.947536 -0.311856 -13.855848 2.652587 5.803300 -9.104136 -7.244295 4.866165 -3.840950 -1.227153 -6.402100 9.366309 -4.591378 -0.447105 -2.839794 6.763474 2.091186,12,48.71196700000001,"[1.98057403 3.72728789 5.88185263 7.09727065 7.1281863  6.15440922
 4.7070869  3.54558155 2.50612494 1.73873398 2.50612494 1.73873398]"
CCCCOC(CCC)CCC,1,Train,80.0,84.6366,4.907514 21.708054 -12.753599 -7.028712 4.826653 2.732232 -25.840782 -4.435555 15.168075 -0.665155 4.590581 7.662813 6.227162 -3.587646 -1.523641 14.849299 12.124379 8.330588 10.506817 -6.883948 16.388489 4.381560 3.948815 9.404114 -2.415872 -7.190044 1.376298 2.064775 7.187747 -19.437229 3.721345 -1.556985 -7.726940 -11.958348 -6.845488 2.793946 6.809383 3.808395 1.544906 -12.839106 12.460353 7.953526 -7.254029 4.227765 11.339020 -1.373599 7.037171 -13.034249 -1.049194 -23.836046 5.306772 11.063641 -15.860126 -11.920749 8.837403 -6.776799 -1.854729 -11.879560 16.379496 -7.680440 -0.512020 -4.560690 12.257891 4.156886,12,84.63660000000002,"[ 4.0213955   6.62750859  7.49346939  8.19377558  8.81758578 13.91762293
  7.42919599  6.71729118  3.63613394  7.42919599  6.71729118  3.63613394]"
CCCC1=CC(=C(C=C1)O)OC,1,Train,18.0,18.106724,0.773634 5.990423 -2.002318 -1.403045 0.952170 0.153631 -5.906678 -0.549623 3.762381 0.147112 2.023471 2.647626 1.754265 -0.576125 -0.547242 3.312604 2.738936 1.742467 3.122046 -1.529867 3.520176 1.360464 -0.548859 1.937044 0.004458 -1.473458 0.566885 1.229355 1.584003 -3.571298 0.394071 -0.427128 -1.006041 -2.620486 -2.192063 1.512536 1.990644 0.780987 1.198658 -2.576486 2.777998 2.446635 -2.017748 1.230352 3.224322 -0.125252 1.337793 -2.154107 0.000064 -5.508140 0.501007 1.649610 -3.281053 -2.236125 1.704547 -1.538801 0.583135 -2.329159 2.800397 -1.327245 0.159989 -0.746401 2.357486 0.891382,12,18.106724000000007,"[ 2.13878917 -0.68584528  3.22119262  6.74408209  9.22292471  0.35665127
 -6.3124152  -1.20977348  6.13852354 -2.85558295  0.94931237  0.39886516]"
CCCCCCCCOC(C)=O,1,Train,44.405,44.183422,1.793533 11.436827 -7.235209 -4.176318 2.630137 0.647851 -13.195517 -2.783998 7.515524 -0.655293 1.141947 3.481592 2.483330 -1.796516 0.237685 6.908425 6.218094 4.537271 5.269804 -3.696379 8.769103 2.993848 2.558383 3.475995 -0.682306 -4.010484 0.698631 1.087352 4.107426 -9.913065 2.481361 -1.190807 -3.835721 -5.104498 -2.946128 0.893271 3.267884 2.473433 0.277353 -7.328890 6.314477 3.864889 -2.471727 1.488360 5.441294 -0.773706 4.364278 -6.146057 -0.806910 -12.419719 2.126110 6.347474 -8.581295 -6.041997 5.356839 -3.634672 -0.756049 -5.926244 8.525496 -5.123014 -0.229005 -2.205762 6.280126 2.877043,12,44.18342200000001,"[2.37781383 4.12037642 5.39327763 6.4028696  6.70716738 5.8567381
 3.32530769 1.79611572 0.68083009 4.38770444 1.57755554 1.55766556]"
CCCCCC(=O)OCCCC,1,Train,31.49,28.960442,1.013739 7.436152 -4.809040 -2.167184 1.621674 0.432617 -8.709000 -1.761142 4.976997 -0.292179 0.859040 2.808356 2.096580 -1.262977 0.374202 3.984340 3.789797 3.009504 3.060209 -2.243781 5.965999 2.220441 1.478422 2.320847 -0.376317 -2.631891 0.327215 0.884054 3.072709 -6.238256 1.418980 -0.583209 -2.213681 -3.447775 -1.427967 0.617466 1.959211 1.648624 0.517151 -4.927711 4.049555 2.453557 -1.537846 0.825748 3.747742 -0.447984 2.894718 -3.722998 -0.568798 -7.942628 1.691104 4.350590 -5.651231 -3.734264 3.414179 -2.338309 -0.496532 -4.179303 5.695889 -3.468601 -0.461736 -1.435301 4.200297 2.136490,12,28.960442000000008,"[ 2.44008832  4.09856654  5.55171931  4.15453481  1.69926994 -0.05117814
 -0.43205181 -1.13741102  1.84391111  4.15073762  4.15296445  2.48929088]"
CCCCCCCC1=CC=CO1,1,Train,30.45,31.205717,1.435019 8.020756 -5.367202 -3.216013 1.673404 0.242859 -9.021312 -2.557565 5.159204 -0.521068 0.732635 2.302598 1.648267 -1.487359 -0.061477 4.960170 4.382161 3.237051 3.398072 -2.604020 6.346311 1.435006 1.718277 2.009503 -0.294248 -2.855582 0.358365 0.968256 2.725448 -6.947372 1.765824 -0.897125 -3.294883 -3.602577 -1.867617 0.699582 2.184241 1.792497 0.361241 -5.514977 4.289680 2.781008 -1.845299 1.246531 3.778802 -0.592047 2.888487 -4.736607 -0.436580 -8.782860 1.423870 4.167824 -6.033663 -4.320854 3.820258 -2.581458 -0.561867 -3.842493 6.007445 -3.844527 -0.230472 -1.751722 4.083240 1.936530,12,31.205717000000007,"[ 1.38302388  2.71590574  6.97410995  8.21462554  8.79414546  5.15487687
  2.08616185 -3.34574398 -0.48597266  0.09934577  0.08114783 -0.46590926]"
CCC1=CC(=CC(=C1)CC)CC,1,Train,7.6,7.515881,0.121138 1.983137 -1.479007 -0.577038 0.489408 0.044577 -2.282865 -0.617172 1.148718 -0.023296 0.440674 0.814711 0.537073 -0.442387 -0.215769 0.766587 0.903288 0.535418 0.864569 -0.534545 1.750460 0.264014 -0.076811 0.401505 0.136605 -0.870257 -0.267624 0.065323 0.397081 -1.545745 0.198843 0.015295 -0.663843 -0.907623 -0.330984 0.325988 0.427755 0.479624 0.547844 -1.611918 0.922844 0.746473 -0.598389 -0.005730 1.219686 0.020267 0.419007 -0.836124 -0.119808 -1.810748 0.428907 0.943619 -1.493646 -0.698986 0.697167 -0.690199 -0.029175 -1.138933 1.518978 -1.004957 -0.193361 -0.470554 0.754079 1.064726,12,7.515881000000001,"[0.60949972 0.60935142 0.54775361 0.73868885 0.5477537  0.73868873
 0.54775371 0.73868878 0.60935155 0.60949969 0.60935153 0.60949969]"
