Canonical_SMILES,Device_tier,Train/Valid/Test,CN,predicted,glob_vector
CCC(CC)C1OC(C)C(C)O1,1,Train,44.8,45.733166,2.357298 12.225284 -7.104501 -4.011048 2.570935 1.104388 -14.837626 -1.717973 7.867071 -0.333193 3.227673 5.012279 3.732478 -1.270891 -1.058222 8.810463 6.633695 4.280241 5.605345 -3.317157 9.262123 3.106984 1.633474 5.795509 -1.075158 -3.069759 1.044740 2.274338 4.192406 -10.433502 1.767425 -0.763282 -4.053201 -6.812556 -3.724646 2.515801 4.230470 2.168802 0.820282 -6.614281 6.421703 4.606174 -5.202656 1.990455 6.764166 -0.795960 3.786730 -6.408666 0.014428 -12.721278 3.319649 4.254081 -8.478077 -6.353885 4.573419 -3.186163 -1.614572 -6.105131 9.233774 -3.564723 -0.385600 -2.968542 6.403601 1.432775
CCC(C)CC(C)C,1,Train,38.36,39.813713,2.070934 9.930577 -6.409820 -3.510331 2.159198 1.069302 -12.215856 -2.093157 7.329999 -0.764811 1.956545 3.741364 2.157313 -1.626637 -1.236289 7.674506 5.919194 3.367809 4.977859 -3.530630 7.600479 1.749663 1.502774 4.391058 -0.938050 -3.188295 0.285115 1.763785 3.480169 -9.156903 1.240989 -0.454846 -3.442859 -6.404345 -2.851683 1.699211 3.492060 2.051325 0.696427 -6.410728 5.407966 4.152193 -4.547053 1.768598 5.320873 -0.582267 3.044993 -6.270178 -0.254876 -11.649879 2.330327 4.256984 -7.283918 -6.247610 4.088268 -3.389883 -1.320194 -5.106466 8.090209 -3.369575 -1.001864 -2.465631 5.608116 1.754829
CCCCCCCCCCCCCCCCC,1,Train,105,102.49914,6.606184 26.026197 -15.145390 -8.872205 5.757748 3.205811 -31.385210 -5.258604 18.094156 -0.728845 5.631530 9.031805 7.340373 -4.378861 -2.488035 17.878901 15.066810 10.376619 13.103372 -8.540286 19.847471 4.353248 4.857893 10.936676 -3.271282 -8.794566 1.719306 1.974422 8.139904 -24.403788 4.646841 -2.249981 -10.073444 -14.193052 -8.976487 3.267639 7.965999 4.563267 1.923897 -15.231588 15.018274 9.396726 -8.999933 5.415016 13.381695 -1.294254 8.412482 -16.648375 -1.087135 -28.782455 6.685092 13.442919 -18.761080 -14.463905 10.270790 -8.192600 -2.459718 -14.475451 19.344887 -9.656464 -0.322909 -5.590825 14.554042 4.682706
C1CCCC1,1,Train,6.1,5.8890343,0.563173 1.698140 -0.978012 -0.691071 0.189249 -0.072146 -1.577351 -0.241256 1.090843 0.012128 0.304858 0.690725 0.622853 -0.395513 -0.386018 1.437490 0.881217 0.725159 0.977453 -0.539743 1.094366 -0.325554 -0.025016 0.317819 0.085779 -0.742696 -0.030052 0.362749 0.380130 -1.316762 0.217854 -0.231662 -0.764099 -0.918443 -0.674850 0.092337 0.520989 0.265535 0.087763 -0.871762 1.076026 0.595112 -0.639874 0.341314 0.727822 -0.144665 0.364093 -0.949265 -0.133485 -1.989604 0.028323 0.348553 -1.092035 -0.579133 0.858171 -0.754963 0.205403 -0.824058 1.066947 -0.627687 -0.133648 -0.383590 0.517428 0.130264
CCOCC1=CC=CO1,1,Train,18.4,17.757664,0.735150 5.715149 -2.629965 -1.794879 1.214324 0.078995 -5.925509 -0.726627 3.211735 -0.270343 1.380344 1.850474 1.478477 0.042722 -0.097715 2.383194 2.883779 1.528844 2.171551 -1.423047 3.877367 1.917350 0.097505 1.459828 0.270543 -1.268764 0.449886 0.777822 1.454953 -4.215990 0.911951 -0.346217 -1.180008 -2.455098 -2.045964 1.527457 1.485978 0.953257 0.797462 -2.906374 2.558008 2.089823 -1.120314 0.580030 2.922851 0.094378 1.431756 -1.893353 -0.225647 -4.463275 0.749402 2.221426 -3.352102 -1.997967 1.943193 -1.501302 -0.233224 -2.506935 2.740652 -1.574272 0.439108 -1.171922 1.846379 1.172191
CCCCCCC(=O)C,1,Train,36.6,36.971966,1.519848 9.094401 -5.716813 -3.382088 2.180286 0.526696 -10.826030 -2.722709 6.179704 -0.242976 1.326864 3.069769 1.523050 -1.584513 -0.083050 5.779595 5.094378 3.578349 4.164248 -3.410997 7.271641 1.880770 2.130656 3.316624 -0.818907 -3.469857 0.446140 1.010493 3.402731 -8.168452 1.886197 -0.815498 -3.526754 -4.494394 -2.464023 0.613340 2.995801 2.209743 0.138448 -6.030448 5.051021 3.260600 -2.362681 0.951027 4.464049 -0.592225 3.409411 -5.534461 -0.288257 -10.418112 1.825472 4.938821 -7.103194 -5.411394 4.022115 -3.216590 -0.705564 -4.474644 7.445573 -4.032280 -0.076196 -2.239256 5.135670 2.232987
CCC(C)CC,1,Train,30.7,31.664486,1.337162 7.614413 -5.304966 -2.855251 1.623895 0.551681 -9.642603 -1.717844 5.468000 -0.421683 1.433405 2.875319 1.745731 -1.209706 -0.910261 5.656117 4.583992 2.465769 3.817920 -2.722305 6.267517 1.292277 1.230705 3.243466 -0.889695 -2.706824 0.052879 1.212615 2.636737 -7.154941 1.058053 -0.310448 -3.042447 -4.804936 -2.197255 1.358064 2.482089 1.882268 0.871731 -5.390258 4.280774 3.022008 -3.664474 1.188315 4.087168 -0.331261 2.414049 -5.126205 -0.158071 -8.923903 1.931986 3.490150 -5.723598 -4.894341 3.114409 -2.574309 -1.067172 -4.110283 6.394276 -2.798705 -0.801818 -2.011159 4.391817 1.416168
CCC1CCCO1,1,Train,28.1,27.901659,1.535530 7.200450 -4.436509 -2.582047 1.510008 0.695105 -8.428734 -1.242802 4.871193 -0.328142 1.538271 2.543288 1.908563 -0.934118 -0.408708 4.928275 3.851202 2.790381 3.487487 -2.404140 5.763201 1.580805 1.307205 2.998174 -0.736530 -2.405220 0.398693 0.942344 2.442622 -6.197092 1.213781 -0.535815 -2.502140 -3.782453 -2.097531 0.864532 2.493180 1.369823 0.346631 -4.224953 4.047303 2.504720 -2.439282 1.038588 3.692674 -0.339667 2.335641 -4.176024 -0.210784 -7.793123 1.656096 3.322780 -5.119489 -3.864406 2.990940 -2.325009 -0.572191 -3.789029 5.624424 -2.626759 -0.197126 -1.688183 3.878467 1.206281
CC1CCCC1,1,Train,17.2,16.843895,1.110647 4.423141 -2.717356 -1.652494 0.762235 0.348694 -5.085333 -0.780602 3.034397 -0.084763 0.943113 1.618261 1.114661 -0.704648 -0.510395 3.254232 2.392737 1.640815 2.194464 -1.400756 3.352580 0.637096 0.575069 1.938404 -0.522010 -1.406625 0.081579 0.529298 1.415611 -3.904692 0.624347 -0.390112 -1.622570 -2.438371 -1.265428 0.661693 1.508303 0.828713 0.411792 -2.630734 2.449689 1.531959 -1.724141 0.782372 2.325127 -0.366142 1.254902 -2.742159 0.004497 -4.723178 0.998186 1.772289 -2.999628 -2.366553 1.735982 -1.325185 -0.322564 -2.222554 3.388820 -1.391953 0.095892 -1.188680 2.006538 0.585775
CC(C)(C)C1CCCc2ccccc21,1,Train,16.815,16.485596,0.730223 4.753274 -2.397284 -1.007897 0.969113 0.794893 -5.289405 -0.511440 3.168710 -0.072530 1.502377 1.766762 1.048943 -0.364771 -0.474979 2.948086 2.513250 1.501911 2.330853 -1.524399 3.194876 0.870287 0.019961 2.159410 -0.391765 -1.268644 -0.048676 0.626330 0.949209 -3.386386 0.465280 0.109305 -1.115648 -2.700549 -2.000031 1.031575 1.450179 0.745539 0.903522 -2.837747 2.352594 2.391080 -2.042779 0.640095 2.497766 0.034200 0.849873 -2.425765 -0.007334 -4.797327 1.024985 1.768505 -3.193733 -1.969898 1.778422 -1.752206 0.267811 -2.330773 2.933080 -0.824571 0.024343 -0.677029 2.109093 0.886512
CC1CCCCC1C,1,Train,24,23.41811,1.220181 6.291672 -3.620788 -1.794201 1.406292 0.927620 -7.178098 -0.716762 4.454412 -0.303310 1.545260 2.271941 1.531858 -0.676008 -0.874663 4.345907 3.643673 2.210629 3.220219 -2.007726 4.451844 1.214896 0.897825 2.969565 -0.721504 -1.695579 0.116243 0.420229 1.836966 -5.415767 0.888842 -0.107620 -1.947266 -3.813525 -2.490345 1.205654 2.024192 0.888010 0.861560 -3.582320 3.360248 2.533759 -2.875775 1.231472 3.208351 -0.122523 1.479873 -3.772984 -0.222167 -6.877913 1.497495 2.781584 -4.022346 -3.301017 2.388292 -1.949824 -0.183875 -3.333097 4.415747 -1.561929 -0.123036 -1.224713 3.160599 1.012417
C1/C=C\CC/C=C\C1,1,Train,25.7,25.178371,1.279825 6.559031 -3.800939 -1.587972 1.457567 1.102951 -7.737289 -0.797147 4.907832 -0.281542 1.783020 2.523892 1.742492 -0.789661 -0.998577 4.545602 3.953207 2.225704 3.540745 -2.035959 4.700537 1.232826 1.068425 3.378500 -0.684471 -1.896925 0.167621 0.447936 2.031123 -5.800000 0.950146 -0.090596 -1.785034 -4.399931 -2.938550 1.215554 2.069108 1.055358 0.968775 -3.819658 3.622932 2.884200 -3.134998 1.349213 3.543916 -0.218807 1.502960 -4.106093 -0.122321 -7.364676 1.659524 3.079373 -4.387490 -3.765551 2.364029 -2.180651 -0.378832 -3.489011 4.770103 -1.580289 -0.074553 -1.365404 3.296787 1.178566
﻿CCCCCCCC/C=C\CCCCCCCCCC(=O)OC,1,Train,73.2,66.92546,3.205117 16.921886 -10.995798 -5.736149 3.445737 1.481295 -19.947996 -3.523795 11.394600 -0.397117 2.654716 5.822668 4.839282 -2.627414 -0.503968 11.043174 9.349639 6.651271 8.049050 -5.062710 13.103552 3.171619 3.706976 6.614166 -1.961226 -6.175027 0.888619 1.240708 5.795234 -15.039989 3.733375 -0.972381 -6.711496 -8.830171 -4.719394 1.416981 4.438724 3.727738 1.394095 -10.694385 9.750605 5.843732 -5.271457 3.102730 8.426868 -1.385441 6.173913 -10.468631 -1.192283 -18.491346 4.075248 9.169157 -12.584737 -9.372007 7.740633 -4.725938 -1.399142 -9.484601 12.873950 -6.639945 -0.147237 -3.712155 9.852160 3.475622
C1CCCCCCC1,1,Train,22.3,21.925451,1.581904 5.808884 -3.233543 -1.582879 1.205006 0.703489 -6.708773 -0.910537 4.263222 -0.198318 1.093024 2.118196 1.491730 -1.014535 -0.665015 3.845486 3.230639 2.467965 2.936432 -1.731043 4.064731 0.971284 1.408202 2.325239 -0.660862 -1.816618 0.191047 0.317389 2.053020 -5.398559 1.248172 -0.520327 -1.738046 -3.412182 -2.190590 0.626928 2.082019 0.954372 0.473493 -3.075114 3.094024 2.028185 -2.077583 1.199846 3.118904 -0.466340 1.662470 -3.530540 -0.442154 -6.488666 1.049024 2.569924 -4.143412 -2.911063 2.323067 -1.743340 -0.468364 -3.095186 4.200599 -2.036991 0.011117 -1.364709 2.886540 1.063346
CCCCCCCC/C=C\CCCCCCCC(=O)OCCC,1,Train,55.7,58.76933,2.741940 14.701188 -9.644955 -4.739137 2.989441 1.169916 -17.561905 -3.283207 10.041423 -0.174230 2.448538 5.505924 4.760221 -2.520248 -0.519089 9.592496 7.922012 5.788628 7.080306 -4.204057 11.505711 2.693069 3.061150 5.870234 -1.628176 -5.392025 0.728697 1.073678 5.393122 -13.194609 3.138841 -0.810453 -5.913378 -7.697331 -3.827193 1.383216 3.716964 3.366595 1.448133 -9.401055 8.404212 4.876678 -4.748013 2.751969 7.466483 -1.483247 5.335628 -9.211872 -1.170236 -15.969975 3.598426 8.119645 -11.185932 -8.041217 6.749964 -3.940084 -1.298496 -8.495683 11.353784 -5.915779 -0.215271 -3.243935 8.688629 3.373027
CCCCCC#C,1,Train,22,22.618692,0.978150 5.427264 -3.795065 -2.153991 1.032473 0.193952 -6.398302 -1.920279 3.961360 -0.133455 0.570042 1.873697 0.757226 -1.299136 -0.199929 3.738903 3.167418 1.903461 2.601239 -2.065991 4.356230 0.700480 1.154363 1.804486 -0.445853 -2.341140 -0.172294 0.488448 2.232001 -4.951248 1.122644 -0.320497 -2.364634 -3.025658 -1.275412 0.255084 1.737015 1.531395 0.427723 -4.151808 3.031431 2.012837 -1.827700 0.666042 2.627327 -0.427291 1.853246 -3.681747 -0.186418 -6.557468 0.944429 2.709111 -4.282620 -3.544696 2.451619 -1.811260 -0.421981 -2.656952 4.561723 -2.393064 -0.208038 -1.496198 2.905051 1.280464
CCCCCCOC(=O)CCCCC,1,Train,40,39.81528,1.560983 10.045893 -6.778546 -3.302552 2.151520 0.581161 -11.885084 -2.522339 6.580028 -0.269193 1.048379 3.437650 2.812294 -1.577942 0.200745 5.869756 5.370658 3.957868 4.411258 -3.143620 8.163869 2.554692 2.220620 3.292497 -0.879891 -3.812570 0.403488 0.968763 3.693637 -8.583673 2.174968 -0.809638 -3.598245 -4.665049 -2.283048 0.695112 2.651083 2.442229 0.778042 -6.658383 5.656361 3.369339 -2.470284 1.375410 4.891595 -0.717300 3.986362 -5.788079 -0.878189 -10.750830 2.184548 5.793471 -7.724446 -5.162090 4.713042 -3.097801 -0.757564 -5.769637 7.799394 -4.632998 -0.413701 -1.980411 5.762276 2.647316
CC(CC1)OC1C(C2CCC(C)O2)C3CCC(C)O3,1,Train,59.8,58.28784,3.336595 16.122810 -8.462478 -4.075725 3.208940 2.473400 -18.808638 -0.948270 10.781942 -0.391757 5.180017 6.840410 5.307975 -1.151448 -0.920219 11.169515 8.935496 6.070230 7.852584 -4.315399 11.564043 3.952902 2.097713 8.094891 -1.554744 -3.485049 1.576596 2.466784 5.526051 -12.910275 2.342540 -0.556974 -4.538191 -9.014741 -6.178619 3.711341 5.569447 2.440943 1.408648 -8.080238 8.900810 6.555404 -6.723149 3.112316 8.853310 -0.781596 4.255316 -7.973354 -0.169516 -16.598085 4.482946 5.876816 -10.600367 -7.754178 5.614197 -4.446490 -1.598346 -8.307323 11.584560 -3.656457 0.044045 -3.549042 8.418156 1.312983
CCCCCCCCCCCCCC(=O)OCC,1,Train,66.9,73.024704,3.573897 18.701967 -12.049828 -6.341994 3.853193 1.767947 -22.195807 -3.504573 12.378439 -0.587316 3.272135 6.400815 5.921124 -2.757862 -0.633408 12.293041 10.269140 7.390608 9.039059 -5.508262 14.359680 3.565769 3.863089 7.230265 -2.115559 -6.345672 1.031204 1.658080 6.186083 -16.477940 3.850653 -1.210195 -7.216423 -9.639526 -5.597974 2.089874 4.823622 3.996425 1.762257 -11.560934 10.762554 6.694012 -6.183466 3.750572 9.466849 -1.439954 6.566760 -11.266653 -1.303625 -20.118635 4.716278 9.642124 -13.662249 -9.832113 8.294089 -5.184996 -1.512351 -10.669807 13.874578 -7.058286 -0.100424 -3.897177 10.578160 3.546595
CCCCCCCCCC(=O)OCC,1,Train,51,52.40105,2.274353 13.438234 -8.447191 -4.841600 2.959250 0.855321 -15.994061 -2.820502 8.915905 -0.630720 1.942412 4.653652 3.421389 -2.117629 -0.065724 8.575328 7.423529 5.294279 6.405122 -4.203436 10.259331 3.156583 2.849785 4.840683 -1.120035 -4.615458 0.916351 1.584854 4.720077 -11.724157 2.745452 -1.283146 -4.518403 -6.533844 -3.711144 1.375506 3.889730 2.983616 0.595088 -8.448238 7.487424 4.819719 -3.731214 2.011098 6.745571 -1.185865 4.948781 -7.620138 -0.810252 -14.466372 2.770650 6.950240 -10.048149 -7.137642 5.951849 -4.132485 -1.125061 -7.133234 10.204115 -5.655639 -0.120092 -2.831971 7.502795 3.015198
CCOC(C)OCC,1,Train,54.1,57.117756,3.241451 15.109344 -8.968891 -4.726022 2.837092 1.352755 -18.376530 -2.812067 9.982939 -0.476026 3.512365 6.214390 4.770081 -2.106882 -0.724780 10.500189 8.042169 5.355013 6.843095 -3.870839 11.321903 3.447805 2.060156 7.154465 -1.586933 -4.262342 1.370710 2.090318 5.717010 -12.790249 2.418595 -1.185752 -5.025028 -8.238446 -4.684626 3.051456 4.797429 2.508888 1.517296 -8.404470 8.371131 5.095052 -6.022480 2.833733 8.941324 -1.411514 4.787714 -8.701200 -0.408629 -15.624753 3.652625 6.079070 -11.032602 -7.398283 5.539836 -3.901467 -1.769782 -7.887850 11.182277 -4.416584 -0.357198 -3.305890 8.204627 2.399485
CC1=CC(=C(C(=C1)OC)O)OC,1,Train,25,25.454018,1.424503 8.489812 -2.910278 -1.172068 1.099735 0.961027 -8.757784 -1.227379 5.380817 0.658708 3.193454 4.506455 2.520071 -0.622220 -1.965709 5.045772 3.686264 2.758895 4.065069 -2.469262 4.910647 1.589183 -1.122427 3.507589 0.066368 -1.327508 1.012671 2.100962 2.646151 -5.369869 0.103059 -0.275551 -1.838414 -4.081210 -3.369176 2.478708 2.773889 0.825317 2.037595 -3.336343 3.848959 3.705854 -3.790422 1.817506 4.327768 0.103874 1.507584 -2.934580 0.017539 -7.784441 0.995292 2.210247 -4.576896 -3.033382 2.340017 -2.432549 0.651789 -3.642539 3.967639 -1.274220 -0.402963 -1.075693 3.236874 0.563561
CC(C)CCC(CCC(C)C)C(CCC(C)C)CCC(C)C,1,Train,48.065,50.03191,2.868425 12.699984 -7.903252 -4.368339 2.936656 1.701941 -15.326759 -2.574469 9.483575 -1.180599 2.533487 4.618650 2.855440 -2.157628 -1.183758 9.559626 7.530799 4.535144 6.430371 -4.509308 9.583776 2.404569 1.925717 5.686085 -0.988714 -4.161669 0.578613 1.886781 4.355754 -11.312236 1.779424 -0.667892 -4.046566 -7.988432 -3.887122 1.900216 4.660215 2.228832 0.473449 -8.002365 6.898147 5.255045 -5.215669 2.322233 6.633275 -0.737031 3.908860 -7.659052 -0.189275 -14.798982 2.926209 5.612953 -9.204022 -7.744113 5.278144 -4.438954 -1.331075 -6.335340 10.066230 -4.150816 -0.960298 -2.992695 7.255936 2.264181
CCCCCCCCC(CCCCCCC)CCCCCCCC,1,Train,87.75,88.558914,5.642180 22.690956 -13.078030 -7.504786 5.132957 2.868043 -27.190010 -4.424620 16.055599 -1.006043 4.734063 7.931281 6.107911 -3.866102 -2.183383 15.665497 13.052392 8.860265 11.630589 -7.649193 16.950180 3.923727 4.189294 9.598087 -2.637048 -7.578337 1.580812 1.856794 7.175273 -21.180264 3.918135 -1.811424 -7.987570 -12.783321 -8.096718 2.718315 7.306924 3.914973 1.292434 -13.065792 12.775753 8.362272 -8.000393 4.652956 11.602833 -1.132132 7.312350 -14.155968 -0.942553 -25.471931 5.413590 11.359512 -16.272932 -12.787003 9.111402 -7.346545 -2.068371 -12.347681 16.903154 -8.068106 -0.563627 -4.772856 12.666500 4.178327
CCCCCCCCCCCCC=C,1,Train,80.5,76.79814,4.608868 18.912451 -11.964106 -6.676085 4.001540 1.924940 -22.998463 -4.791506 13.137442 -0.463847 3.280729 6.448943 4.969319 -3.646769 -1.346158 13.007400 11.015762 8.052061 9.202227 -6.475247 14.895180 2.515784 4.225657 7.294540 -2.448399 -7.083950 0.973087 1.444090 6.231414 -17.970308 3.960795 -1.573449 -8.031963 -10.334266 -5.946031 1.693520 5.572264 4.080330 1.315197 -12.118346 10.821572 6.603628 -6.471197 3.676017 9.717221 -1.307803 6.463188 -12.704408 -0.814957 -21.475945 4.796010 10.023617 -14.253203 -10.800994 8.131553 -6.108354 -2.085997 -10.566314 14.769676 -7.917513 -0.312721 -4.429428 10.884392 3.613311
CCCC(C)C(CC)O,1,Train,16,15.990737,0.774365 4.358531 -2.107538 -1.463801 0.789819 0.099078 -4.980867 -0.857032 3.056491 0.077215 0.936634 1.851250 1.350399 -0.776528 -0.306316 2.952405 2.417005 1.476623 2.186062 -1.155860 2.999737 0.790234 0.153339 1.667043 -0.238159 -1.439337 -0.028756 0.535260 1.535803 -3.255493 0.797615 -0.274215 -1.440439 -2.447392 -1.434921 0.872651 1.651400 0.740110 0.603136 -2.467363 2.223672 1.604372 -1.638143 1.060186 2.449276 -0.220460 1.360492 -2.437636 -0.095077 -4.651491 0.654322 1.767447 -2.743487 -2.131145 1.619722 -1.160295 0.114729 -2.120500 2.897824 -1.177944 0.074418 -0.743397 2.280745 0.994461
CCCCCCCCCCCC,1,Train,72.9,76.343544,4.544134 19.082727 -11.433325 -6.723755 4.140862 2.031881 -23.117050 -4.152656 13.144292 -0.618433 3.682587 6.590882 4.908970 -3.329481 -1.434948 13.140663 11.217735 7.668051 9.787900 -6.572661 14.761500 3.087342 3.816018 7.825648 -2.343836 -6.838289 1.167326 1.568052 6.036896 -17.970427 3.578735 -1.818975 -7.394331 -10.377350 -6.401708 1.986316 5.957265 3.769766 1.210577 -11.595255 11.046430 6.937771 -6.402364 3.665462 9.727623 -1.011713 6.529918 -12.378370 -0.862990 -21.524565 4.591575 10.092838 -14.102142 -10.998072 7.781912 -6.299396 -1.797788 -10.495464 14.552378 -7.511270 -0.328048 -4.162035 10.890230 3.765630
CCCCC(=O)OC,1,Train,13.3,12.557223,0.469620 3.418750 -2.344304 -0.754552 0.237404 -0.174721 -4.052770 -0.650826 2.202546 0.395982 0.367810 2.110780 1.043177 -0.085061 0.490077 1.122454 1.938713 1.602098 0.991244 -0.872084 2.973656 0.999849 0.351287 0.565834 -0.117565 -1.420280 0.646499 0.868540 1.311327 -2.832337 1.249661 -0.005031 -1.316031 -1.080971 0.062663 -0.113308 0.366347 0.741785 0.670045 -2.349983 1.815871 1.262798 -0.490569 -0.177688 1.923934 -0.083635 1.616976 -0.657182 -0.413477 -2.887775 0.868707 1.801186 -2.228373 -1.476263 1.294149 -0.693633 -0.337135 -1.811726 2.314565 -2.302394 -0.589634 -0.923669 1.613186 0.890986
CCCCC(C)(C)c1ccc2ccccc2c1,1,Train,10.25,9.79014,0.424354 2.551307 -2.011047 -0.552396 0.753333 0.216084 -2.987678 -1.022243 1.507649 -0.276742 0.237018 0.651044 1.030001 -0.517868 -0.236657 1.346234 1.222883 0.892404 1.229313 -0.825218 2.229845 0.023533 0.141164 0.092784 0.008264 -1.309358 -0.243117 -0.112629 0.721132 -2.120890 0.610881 -0.183348 -0.573474 -1.383799 -0.674712 -0.077068 0.211231 0.502351 0.628990 -2.071505 0.897573 0.860656 -0.691475 0.268534 1.462312 0.011012 0.412178 -1.454339 -0.193216 -3.131555 0.636779 1.347762 -2.337144 -0.781226 1.406854 -1.276720 0.177934 -1.387233 1.938056 -0.949034 -0.236807 -0.274696 1.033891 1.355049
OCc1ccco1,1,Train,10.55,10.183988,0.752252 4.047860 -1.467361 -0.341506 0.953994 -0.264931 -3.495537 -0.504620 1.982775 0.120595 0.630194 1.995384 1.222393 -0.018997 -0.734823 2.003162 1.268578 0.935250 1.743835 -0.670391 2.101561 -1.078426 0.706195 0.096947 0.008121 -1.589325 0.173638 0.231367 1.482738 -2.525054 0.919465 0.611861 -0.538511 -1.876549 -1.694480 0.505197 0.815252 0.481608 0.883135 -0.736987 1.093682 1.025143 -0.775319 0.137460 2.498540 -0.058367 0.527580 -0.786915 0.094139 -2.324679 0.997136 1.445157 -0.797952 -0.931192 1.335315 -1.517164 0.368787 -1.382285 1.942613 -0.913703 -0.701985 -0.471275 0.746155 0.566275
CCCCCCCC/C=C/CCCCCCCC(=O)OC,1,Train,57.15,57.96824,2.691358 14.592574 -9.436014 -5.058424 3.002760 1.167721 -17.163488 -3.248281 9.922822 -0.469543 1.961549 5.057828 3.749196 -2.377074 -0.288437 9.478317 8.186251 5.756238 6.945185 -4.541536 11.329275 2.887138 3.275325 5.530007 -1.534857 -5.475702 0.827033 1.198178 5.216006 -13.012981 3.317055 -0.991173 -5.524820 -7.575517 -3.895351 0.995475 4.060224 3.271959 0.886155 -9.259462 8.282335 5.036114 -4.196734 2.395294 7.157422 -1.249779 5.539948 -8.940841 -1.036941 -16.202425 3.179763 8.007757 -11.026217 -8.278214 6.780242 -4.250312 -1.232452 -8.018792 11.310803 -6.039044 -0.139117 -3.212351 8.512229 3.241958
CCCCCCCCC(CCCCCC)CCCCCC,1,Train,83.065,80.18333,4.996432 20.589331 -11.887897 -6.661783 4.645391 2.659597 -24.650600 -3.903232 14.551218 -0.962768 4.261220 7.233504 5.540985 -3.509149 -1.962914 14.189789 11.825634 7.911951 10.608735 -6.933746 15.290709 3.574821 3.798841 8.764220 -2.349564 -6.839773 1.379276 1.721553 6.531778 -19.162279 3.507780 -1.535839 -7.010190 -11.784376 -7.503337 2.444146 6.693405 3.625574 1.227066 -11.869009 11.535315 7.712459 -7.389917 4.233915 10.526692 -0.995997 6.652166 -12.753452 -0.877596 -23.209261 4.808124 10.201027 -14.761711 -11.686642 8.312514 -6.678216 -1.848444 -11.175286 15.344079 -7.178082 -0.572842 -4.300574 11.444276 3.794231
CCCC=O,1,Train,41.1,43.581493,2.266466 11.110748 -6.810295 -3.627304 2.396439 1.116616 -13.083520 -2.496615 7.649939 -0.300675 2.095023 3.880757 3.109836 -1.927020 -0.593467 7.595754 6.175346 4.081212 5.214233 -3.340418 8.510304 2.540422 2.019406 4.758245 -1.211206 -3.758411 0.628130 1.118627 3.972146 -9.582969 1.852975 -0.772724 -4.091850 -6.145917 -3.037866 1.385497 3.477282 2.058305 0.984383 -6.894167 6.351730 4.055893 -3.513070 1.917619 5.774494 -0.673595 3.821764 -6.620935 -0.440524 -12.062403 2.626391 5.854800 -8.269000 -6.196629 4.624360 -3.278856 -0.845648 -5.867178 8.478159 -4.232371 -0.453998 -2.367790 6.248056 2.372584
CCCC(C)(CCC)c1ccc2ccccc2c1,1,Train,8.875,8.988173,0.366728 2.316160 -1.792794 -0.400828 0.623600 0.167420 -2.741733 -0.815465 1.464598 -0.160436 0.302380 0.709397 0.838746 -0.392834 -0.194449 1.103720 1.121006 0.818266 1.122561 -0.765330 2.052694 0.108535 0.029981 0.264856 -0.021173 -1.272663 -0.156987 -0.035844 0.452554 -1.866853 0.500695 -0.087385 -0.570261 -1.209358 -0.533249 -0.078697 0.165805 0.479369 0.568173 -1.947342 0.878474 0.872431 -0.711912 0.066627 1.379770 0.041105 0.452567 -1.299781 -0.142632 -2.743629 0.677851 1.250235 -2.058183 -0.760274 1.161903 -1.153546 0.156086 -1.231319 1.808074 -0.894703 -0.284875 -0.338721 0.963136 1.235683
